"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NA..763","NA..763",0.00768623494918264,2.09300048460745,0.0636808363181026,0.949926158253914,0.97599617288867,-7.19638218135076
"TMEM116","TMEM116",-0.00825097925863316,3.08616039933606,-0.0628364816884381,0.950589167579818,0.976539284362249,-7.19643823972312
"PRMT9","PRMT9",-0.0039568771937244,3.8977272141097,-0.0627338522072304,0.950669757471405,0.976539284362249,-7.19644500251858
"PWP2","PWP2",-0.0112384330056958,2.59598686305995,-0.0626655603851971,0.950723383988989,0.976539284362249,-7.19644949650268
"PRKAB1","PRKAB1",-0.00259219638871766,5.15699902603255,-0.0626094832126577,0.950767419068993,0.976539284362249,-7.19645318303622
"ZNF248","ZNF248",-0.00608595611343299,3.73327057922827,-0.0625751179237925,0.950794404787033,0.976539284362249,-7.19645544059239
"NA..404","NA..404",-0.0151787305500597,4.0355375548321,-0.0624243058434904,0.950912832342243,0.976575002498751,-7.19646533322951
"TECR","TECR",0.00270143852613813,7.61232754658343,0.0623578182720706,0.950965043126045,0.976575002498751,-7.19646968695568
"DOCK7","DOCK7",0.00365130873447672,6.5914280400026,0.0621302358646763,0.951143758794106,0.976622278304146,-7.19648455435739
"ZC3H12B","ZC3H12B",0.0121159778780664,1.34634778143275,0.06212617517957,0.951146947588783,0.976622278304146,-7.1964848191386
"HYI","HYI",-0.00621603929396342,3.71859702265194,-0.0618333366936101,0.951376911463193,0.976755542463926,-7.19650386837259
"USP46.AS1","USP46.AS1",0.00739240153253018,2.13200531770921,0.0617878623700363,0.951412622504338,0.976755542463926,-7.19650681842149
"CFL2","CFL2",-0.00421630930926487,6.04405786983039,-0.0616773932318547,0.951499374492691,0.976774850593182,-7.19651397583278
"NR4A3","NR4A3",-0.01202434329008,0.5155227916485,-0.0611704735733137,0.951897469116815,0.977113746235155,-7.1965466555223
"SEC22C","SEC22C",0.00244502854583928,6.13280406928582,0.060953896994439,0.952067555218101,0.977218561603272,-7.19656053541383
"LOC642852","LOC642852",-0.0056319125760993,3.32125632499456,-0.0608095870274652,0.95218088882418,0.97726511442396,-7.19656975658687
"GTF2E2","GTF2E2",0.0037875238407894,5.06479395808416,0.0606986103397678,0.952268044905753,0.97728422036675,-7.1965768329562
"TM9SF2","TM9SF2",-0.00258211762301119,7.7802468937893,-0.0606127643707762,0.952335464880203,0.97728422036675,-7.19658229801546
"PHRF1","PHRF1",0.00380535608119548,6.40626096992473,0.0605190962467685,0.952409028483225,0.977289949569939,-7.19658825222232
"INO80E","INO80E",-0.0042941178551299,6.38174360867813,-0.0600824897304295,0.952751929460993,0.977526781364879,-7.1966158845657
"NA..322","NA..322",0.0150490277456805,0.54362330272275,0.0600311046383872,0.952792286786938,0.977526781364879,-7.19661912351761
"DAPK3","DAPK3",0.00310028162538334,6.1761129520725,0.0599654873153076,0.952843822152619,0.977526781364879,-7.19662325554117
"NA..628","NA..628",-0.00829829990089714,1.34372027872974,-0.0592679849041165,0.953391648627065,0.978019005327722,-7.19666689912209
"NA..1140","NA..1140",-0.0103765892633292,1.25903710484816,-0.0590007432407128,0.953601549673778,0.978164529297912,-7.1966834855153
"ZP3","ZP3",-0.0196479870123141,2.55143172138723,-0.0586759946054636,0.953856623428031,0.978293292987215,-7.19670354023822
"TMEM17","TMEM17",0.00549667166797096,2.77260635396388,0.0586541645303959,0.953873770040683,0.978293292987215,-7.19670488437695
"EPS8","EPS8",0.00297994548948033,7.37160808443143,0.0585810084014936,0.953931231294851,0.978293292987215,-7.19670938515902
"SOCS4","SOCS4",0.00388482767487641,5.10265254708253,0.0578014855224867,0.954543531847867,0.978851402656747,-7.19675699503719
"FGFBP3","FGFBP3",-0.00984078036810665,1.47960685163982,-0.0575695167979655,0.954725744555064,0.978921607030963,-7.19677103959497
"MYLIP","MYLIP",0.0033932985936227,4.57626179185288,0.0574754768960449,0.954799614146686,0.978921607030963,-7.19677671716261
"NA..1106","NA..1106",-0.0208369781375968,0.552061679114177,-0.0574542664330759,0.954816275305242,0.978921607030963,-7.19677799644132
"SURF6","SURF6",0.00257774825718027,6.78014415170576,0.0572845258302202,0.954949610040078,0.978988489904882,-7.19678821709954
"EIF4E","EIF4E",0.00512477799154976,4.81191040914997,0.056684237680466,0.955421159677017,0.979345491753831,-7.19682411999907
"IFNGR2","IFNGR2",0.00675807012836316,5.08175956545365,0.0566677736373937,0.955434093061177,0.979345491753831,-7.1968250993774
"WASHC2A","WASHC2A",-0.00367150193996491,4.44883459738095,-0.0564608595649436,0.95559663618807,0.979347042268293,-7.19683738359906
"PAM16","PAM16",0.0196786844062957,1.4431603508578,0.05644864812861,0.95560622904947,0.979347042268293,-7.19683810717254
