"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"COX14","COX14",-0.091301355428473,4.60114111036812,-1.14554722012633,0.266983813822448,0.335591440719727,-6.75064934993214
"ZMYM4","ZMYM4",0.0568310149684885,6.64591048826703,1.14522605890112,0.26711334804273,0.335720356542559,-6.75100988815658
"SF3B6","SF3B6",-0.0706586431078984,6.67228175243217,-1.14517714651665,0.267133080028543,0.335720356542559,-6.75106478993927
"PHC3","PHC3",0.0652106129672001,4.77873785965356,1.14487255991076,0.26725597928212,0.335845450888091,-6.75140662807845
"CT45A10","CT45A10",-0.19411495383114,2.16188770856008,-1.14476542289507,0.26729921858683,0.335870427969956,-6.75152684948709
"LBHD1","LBHD1",0.214321611812359,2.8577257226171,1.14404387474182,0.267590563300011,0.336207126201797,-6.75233626548546
"METTL17","METTL17",-0.0760382556186006,5.70488256045175,-1.14354372856757,0.267792649859648,0.336431629326427,-6.75289705914764
"SPATA20","SPATA20",0.0723616909848452,6.20455765785959,1.14326159447268,0.267906697739601,0.336545498663448,-6.75321331121716
"NA..486","NA..486",0.296953755061169,0.816518566802357,1.14266679995795,0.268147251876164,0.336818251897924,-6.75387981223794
"PPM1N","PPM1N",0.22411423207048,1.66631507202813,1.14196900183292,0.268429669189219,0.337143536979226,-6.75466135251814
"NEK10","NEK10",0.300412530423949,0.576915059015917,1.14144041917665,0.268643748036603,0.337382940663423,-6.75525309522477
"NA..603","NA..603",-0.0971644915722587,4.04583436255126,-1.14054142333309,0.269008138330939,0.337811058407196,-6.75625896759047
"NUPL2","NUPL2",0.0580583098757579,4.78600583899038,1.13966367822489,0.269364270098732,0.338228731499639,-6.75724040160678
"KIFC2","KIFC2",0.254022500273203,4.58912877867432,1.13932347755896,0.269502395714363,0.33837261491613,-6.75762061478991
"COPZ1","COPZ1",-0.0526071426227341,7.52492685269803,-1.13925571562445,0.269529914181538,0.338377612983477,-6.75769633478158
"ZNF628","ZNF628",0.064340365648754,3.86785160731332,1.13877034303369,0.269727087618972,0.338595582571633,-6.75823859631967
"OSBP2","OSBP2",-0.122766556288497,2.19110651850175,-1.13844665365979,0.269858639964643,0.338718780179748,-6.75860011316529
"NR6A1","NR6A1",0.135013096414649,2.39779754498737,1.13841292558871,0.269872350318506,0.338718780179748,-6.75863777770153
"RPL5","RPL5",-0.0584517966453344,9.49991474507729,-1.13787461094565,0.270091243676484,0.338963921352521,-6.75923878935806
"ACAT1","ACAT1",0.0515316759406614,6.52219696472289,1.13725026432759,0.27034528539347,0.339253126991666,-6.75993554496244
"ZNF595","ZNF595",-0.117065535628107,2.45351954985213,-1.13702212250405,0.27043815883083,0.33934005161491,-6.76019006311529
"ATP5ME","ATP5ME",0.0839361266564103,5.80368226953918,1.13666742563077,0.270582598234911,0.33946554404244,-6.76058568004995
"CEP131","CEP131",0.0782146306886213,5.14785306332799,1.13666055382554,0.270585397132883,0.33946554404244,-6.76059334357487
"CCDC117","CCDC117",-0.0752047986195867,5.22693760858034,-1.13611021053307,0.270809622809757,0.339717202226272,-6.76120696322016
"OCIAD1","OCIAD1",-0.044637372035619,7.12727886690385,-1.13530839852679,0.271136551294483,0.340097640817511,-6.76210050401906
"MGST2","MGST2",-0.10191448184591,3.3342346180707,-1.13521229490453,0.271175755985487,0.340117140817253,-6.76220756541892
"FSD1L","FSD1L",-0.159320809642052,2.93487864018032,-1.13512564321289,0.271211108450429,0.340131806253456,-6.762304090447
"PNKP","PNKP",-0.0691458282716235,5.62551165715307,-1.13437827667787,0.271516163896384,0.340484680057085,-6.76313634917554
"NA..667","NA..667",-0.321634309637727,3.11213683603573,-1.13431597214032,0.271541606485946,0.340486884853202,-6.7632057093513
"AGO1","AGO1",-0.0686534990353582,6.69593396005065,-1.13316146991124,0.272013377897908,0.341048693586284,-6.76449035535662
"PPP1R11","PPP1R11",-0.0508525890705265,5.86131463220368,-1.13305541560659,0.272056746038776,0.341073321797632,-6.76460830803129
"GOLGA6L9","GOLGA6L9",0.252872605057961,0.846484151641525,1.13295415941555,0.272098156908003,0.34109549212674,-6.7647209153605
"UQCRH","UQCRH",-0.0544172700753336,8.88448902578211,-1.13278517929487,0.272167275340543,0.341152389074518,-6.76490881926856
"VDAC3","VDAC3",0.0519330962306217,6.64362898698297,1.13266328360069,0.272217142786939,0.341180956118388,-6.76504435077074
"KRT10","KRT10",-0.0684843917943887,6.0990989523242,-1.13261345121129,0.272237531137593,0.341180956118388,-6.76509975399932
"BCL2L1","BCL2L1",-0.0631730452845147,5.34302729459747,-1.13212437153766,0.272437692655358,0.34140204581707,-6.76564339654809
"ANXA10","ANXA10",0.483406931629148,-2.01293404681012,1.13067427292444,0.27303180447753,0.342116728071905,-6.76725407538567
