"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PRIMPOL","PRIMPOL",0.34564705505674,4.59542909884418,5.23835218265396,5.55677143794928e-05,0.000224393669078536,1.33791759710489
"ERO1B","ERO1B",-1.81688579637638,4.54284713751357,-5.23727576098475,5.56958558226803e-05,0.000224847970600071,1.33558106611369
"PYM1","PYM1",0.279293981680591,5.28309081526291,5.23374808290375,5.61179284580357e-05,0.00022646412735377,1.32792298895922
"TATDN2","TATDN2",-0.404847818347019,4.60323860370411,-5.23366680944282,5.61276909962077e-05,0.00022646412735377,1.32774654281229
"MTPAP","MTPAP",-0.4045898462328,4.37925003235002,-5.23301036155648,5.62066070290243e-05,0.000226718906467243,1.3263213607619
"ADPRH","ADPRH",0.363210138612753,3.73453317021887,5.23089721378576,5.64614149136269e-05,0.000227682833323506,1.32173334435157
"FASTKD5","FASTKD5",-0.382600361906332,5.60903220142622,-5.23076074060007,5.64779117341896e-05,0.000227685490490945,1.32143702315338
"UBL4A","UBL4A",-0.313703639051827,6.37797956273654,-5.23042966828563,5.6517952119481e-05,0.000227783033268758,1.32071816620896
"NTPCR","NTPCR",0.261501970972503,5.61711184642873,5.22980533957455,5.65935384552547e-05,0.000228011198238684,1.31936253509497
"ZSWIM1","ZSWIM1",0.428822614377041,4.45475159008362,5.22970013198898,5.66062859288999e-05,0.000228011198238684,1.31913408999348
"EVC","EVC",0.29428401595687,5.37839360775877,5.22887836709727,5.67059562313237e-05,0.00022834700845492,1.31734969608991
"HEY1","HEY1",-0.684109775294686,2.2784265436585,-5.22875098435909,5.67214223144489e-05,0.00022834700845492,1.31707308965604
"LSR","LSR",0.691098657406021,3.60733611634508,5.22615637831402,5.7037385881438e-05,0.000229554719885653,1.31143869034027
"SORD","SORD",-0.238930884546493,5.33410202593312,-5.22547950609201,5.71201093065458e-05,0.000229823311332467,1.3099687073445
"RAB13","RAB13",0.184860386819254,8.13048689292057,5.22381660829878,5.73238609208162e-05,0.000230578574313837,1.30635716928225
"RPUSD3","RPUSD3",-0.221408644075501,6.56085379235437,-5.22029709542084,5.77575568722435e-05,0.000232258080446258,1.29871255295036
"ETNK1","ETNK1",-0.414052602847129,6.07880022920228,-5.2181510636256,5.80236507935294e-05,0.000233262864599491,1.29405068429735
"IDH3A","IDH3A",-0.288292948713291,5.55955228987033,-5.21714087718836,5.81493412897884e-05,0.000233702804132513,1.29185609305545
"NA..1177","NA..1177",-0.839023135639411,1.32866391128735,-5.21515075240001,5.83977745687561e-05,0.000234635664393638,1.28753235655426
"CDC42EP1","CDC42EP1",-0.6891574703316,1.72620162039943,-5.21498009929358,5.84191282128514e-05,0.000234655877951369,1.2871615798872
"MTA2","MTA2",-0.166221928068658,8.0035579596974,-5.21414787490564,5.85233781390757e-05,0.000235008962046746,1.28535337523415
"DMBT1","DMBT1",-1.58470966700084,-0.979286816044611,-5.21349429400445,5.86053834609566e-05,0.000235214654588328,1.28393327255817
"CEP126","CEP126",0.651067293336351,3.66149490588469,5.21347184548411,5.86082021828656e-05,0.000235214654588328,1.28388449566445
"CCT8","CCT8",-0.229957350359758,8.14886924468773,-5.21322818751652,5.86388057344653e-05,0.000235214654588328,1.28335506461479
"SNX33","SNX33",-0.221503233156354,5.8185791790175,-5.21302641125493,5.86641613034798e-05,0.000235214654588328,1.2829166320226
"NTRK3","NTRK3",-1.93536831521529,-0.575071502701097,-5.2129673423228,5.86715861349382e-05,0.000235214654588328,1.28278828251596
"AK9","AK9",0.815745610652384,0.9420449177933,5.21295791924065,5.8672770684039e-05,0.000235214654588328,1.2827678072915
"SLC38A3","SLC38A3",0.895138393241257,2.24452916656213,5.21264525798084,5.87120883314997e-05,0.000235306657890616,1.28208842748022
"SGTA","SGTA",-0.224887131512345,6.69151008912798,-5.21228625220504,5.8757267131222e-05,0.00023542209372309,1.28130833519655
"TMEM219","TMEM219",0.355975122178096,5.26285124437673,5.21212475606944,5.8777602085813e-05,0.000235437951403078,1.2809574126143
"JAZF1","JAZF1",0.56035745688419,3.03937409566217,5.21119933689304,5.88942661670628e-05,0.000235796490325668,1.27894648076346
"NFIA","NFIA",-0.592502106779344,2.92717064453065,-5.21115456574007,5.88999163021337e-05,0.000235796490325668,1.27884919130816
"FRAS1","FRAS1",0.776192351428783,3.16074973722578,5.21027640726971,5.90108524229995e-05,0.000236174836980245,1.27694088274578
"MED23","MED23",0.254229467550438,5.28085224620535,5.20988186850789,5.90607633600057e-05,0.000236308804359433,1.27608349612791
"PHETA1","PHETA1",-0.351799792601548,4.08214310173668,-5.20925440644881,5.91402291478827e-05,0.000236560916591531,1.27471990684456
"MYO9B","MYO9B",-0.227961361345165,7.78795009345506,-5.20877346487681,5.92012127169679e-05,0.000236738980255669,1.27367470954754
"RRNAD1","RRNAD1",0.400554771458884,5.37908919282702,5.20795194692379,5.93055303801599e-05,0.000237090184856835,1.27188931342275
"MMS22L","MMS22L",-0.344247433694819,4.46857550449069,-5.20739863328587,5.93758970254092e-05,0.000237305503374279,1.27068676904786
"PCMT1","PCMT1",-0.255678236152588,6.69398702699148,-5.2068184780869,5.9449768955967e-05,0.00023749476553552,1.26942585935093
"KIAA1211","KIAA1211",0.29996173825663,4.39402218974459,5.20671632551888,5.94627859126052e-05,0.00023749476553552,1.26920383779651
"SIRPA","SIRPA",0.23709146504194,5.58981466538433,5.20663765406296,5.94728127384441e-05,0.00023749476553552,1.26903285018664
"MROH6","MROH6",0.712568376118411,4.96242520916032,5.20470149393894,5.972012602302e-05,0.000238416143212146,1.26482455116952
"HSBP1","HSBP1",0.192207139813776,7.9939850222967,5.20390574963645,5.98220744567698e-05,0.000238756841307752,1.26309488192095
"ARSK","ARSK",0.366765121824123,3.68860263804882,5.20359343607458,5.98621358058104e-05,0.000238850420300952,1.26241600634945
"INKA1","INKA1",0.95125271776175,0.623476224036847,5.20313351107536,5.99211816813404e-05,0.000239019674764415,1.26141625225884
"ARPC2","ARPC2",-0.231091580621105,7.54750148520666,-5.2026728483231,5.99803820113393e-05,0.000239189451260753,1.26041487570714
"MRPL19","MRPL19",-0.30399442073587,5.6798303811535,-5.20167551054787,6.01087562362277e-05,0.000239634908389354,1.2582468247549
"G2E3","G2E3",-0.318360556985204,5.04374820439151,-5.20086707846432,6.02130213970632e-05,0.000239984029832043,1.256489359612
"SIAE","SIAE",0.358664497465067,5.24045785796727,5.1994111084893,6.04012678794548e-05,0.000240667579555167,1.25332405433743
"SENP3","SENP3",-0.245337190114213,5.44070686358273,-5.19810120480107,6.05711436198534e-05,0.000241277572922974,1.25047613975265
"RERE","RERE",-0.338530863944256,6.99115460688967,-5.19731489198729,6.06733518522402e-05,0.000241617757957841,1.24876651249221
"ATF6B","ATF6B",0.257185178946206,6.23135507348696,5.19595117862276,6.08510316421051e-05,0.000242258219575437,1.24580135255637
"ZNF181","ZNF181",0.546775817245764,3.34702630973697,5.19474275963325,6.10089228308304e-05,0.00024281956661573,1.24317371648312
"KIF2A","KIF2A",-0.253742323152842,6.52965387171224,-5.19344693157252,6.11787006385347e-05,0.000243427899357757,1.24035587159022
"DPH3","DPH3",-0.297366904669088,5.11497156458133,-5.19302986053423,6.12334475468328e-05,0.000243578318188508,1.23944889767965
"DLAT","DLAT",-0.25196207472638,6.50539040207778,-5.19154500522251,6.14287645888332e-05,0.000244287667974845,1.23621976711543
"COQ10B","COQ10B",-0.309406817213368,4.41448636160685,-5.19059817124768,6.15536433126519e-05,0.000244716586355831,1.23416057603855
"PARP3","PARP3",0.367216185041168,5.07745978142902,5.19011956311389,6.16168661383394e-05,0.00024490021222139,1.2331196607343
"KBTBD6","KBTBD6",-0.311787792472003,5.07319243023421,-5.18880321229577,6.17910953569187e-05,0.00024552481670842,1.23025665180687
"BDP1","BDP1",-0.381742694572739,6.31281234734031,-5.18831958413454,6.18552338263569e-05,0.000245711755039433,1.2292047422346
"CDC42EP2","CDC42EP2",-0.853856936162842,3.59009446646858,-5.18774343723643,6.19317309859934e-05,0.0002459476697941,1.22795157412622
"ERI1","ERI1",-0.309357413868309,4.47206482151533,-5.18751037695781,6.19627027523049e-05,0.000246002710512879,1.22744464008996
"BAZ1B","BAZ1B",-0.257585173902372,8.14773134602444,-5.18640547128907,6.21097512811019e-05,0.000246518438546969,1.22504127305879
"MRPS35","MRPS35",-0.273992324273781,6.28904477878281,-5.18449650567297,6.23646515272833e-05,0.000247461835593769,1.22088868017402
"NDUFAF4","NDUFAF4",-0.793117988522195,3.57746217239339,-5.18181372370367,6.27246879938503e-05,0.000248821775551764,1.21505225769004
"TBX2","TBX2",-0.531832103776442,5.77017380094046,-5.18103208575214,6.28299853826855e-05,0.000249130901136216,1.21335167720139
"CPNE8","CPNE8",-0.294203687971274,4.77267221517155,-5.18097803268562,6.28372737562548e-05,0.000249130901136216,1.21323407399229
"SLMAP","SLMAP",-0.228202934686157,6.378743228179,-5.18045667907421,6.29076161267796e-05,0.000249302390659084,1.21209975230979
"PGAP3","PGAP3",0.429708783216182,4.31018185299474,5.18040042415764,6.29152109982719e-05,0.000249302390659084,1.21197735570731
"ADCK2","ADCK2",0.294148707454096,5.1467228638008,5.18021747964723,6.29399164819539e-05,0.00024931267060787,1.21157931238471
"FBXO10","FBXO10",0.447510215215873,3.36839497329814,5.1801244017418,6.29524898655097e-05,0.00024931267060787,1.21137679609343
"LRRC15","LRRC15",1.07606420807822,0.763785225812554,5.17805501284398,6.32326968623949e-05,0.00025035341506301,1.20687408278479
"TET3","TET3",-0.50484282331944,5.49217970792423,-5.17761473665801,6.32924771756946e-05,0.000250521104591901,1.20591605258055
"RNASEL","RNASEL",0.375006509627773,4.47590155269458,5.1773265207316,6.33316421890757e-05,0.000250607125821677,1.20528889263689
"CD59","CD59",0.210137784797453,8.52781210916271,5.17575071675298,6.35462133928237e-05,0.000251387001578215,1.20185980393236
"ALKBH2","ALKBH2",-0.432352083743581,4.99271058284111,-5.17464511261396,6.36972030806202e-05,0.000251914990780467,1.19945378269793
"TMEM167A","TMEM167A",-0.223881115292282,6.7122349854572,-5.17412327742972,6.37685962892599e-05,0.000252127981368097,1.19831812546329
"C9orf85","C9orf85",0.400460763712367,4.82030234617616,5.17321266916268,6.38933743465647e-05,0.000252527397349807,1.19633633415873
"BAD","BAD",0.287742639938672,4.74976281374291,5.17312974947023,6.39047489954506e-05,0.000252527397349807,1.19615586931056
"GLCE","GLCE",-0.52125532928898,5.31688720136567,-5.17256422759535,6.39823806718239e-05,0.000252754818967674,1.1949250622968
"SPRTN","SPRTN",-0.38038250901803,4.65140338417049,-5.17245443254212,6.39974639011082e-05,0.000252754818967674,1.19468610011474
"GCNT2","GCNT2",0.41297931007717,3.99101689250079,5.17093843618983,6.42060979604467e-05,0.000253509163493376,1.19138652037063
"STT3A","STT3A",-0.20428238719394,7.72856140003991,-5.17077348049003,6.42288413817134e-05,0.00025352933105533,1.19102748077938
"ECH1","ECH1",0.318461163124717,7.04865418074898,5.1693182898623,6.44298345006384e-05,0.000254252896179297,1.18786003704909
"AK2","AK2",-0.244627925396638,7.97042331188524,-5.16899840805787,6.44741032462095e-05,0.000254357768459799,1.18716374105981
"TOP3A","TOP3A",-0.268095903826498,6.46856246817208,-5.16853542280378,6.45382313231946e-05,0.000254540909054114,1.18615593195853
"TIMM23B","TIMM23B",-0.67974315334213,2.02979719214238,-5.16586011070421,6.49100685928763e-05,0.000255937231511572,1.18033204886039
"CENPB","CENPB",-0.279941123952415,7.80130761673718,-5.16558607703658,6.49482796021586e-05,0.000256017676874316,1.17973547043339
"STXBP3","STXBP3",0.245237886173267,5.8354205796409,5.16507260199921,6.50199400584718e-05,0.000256229895362004,1.17861760445203
"RCL1","RCL1",-0.315007521513674,5.15705860872585,-5.16111137650519,6.55754932547278e-05,0.000258311598924764,1.16999301422952
"BHLHE40","BHLHE40",-1.45902638027975,4.71335831681215,-5.16105012345108,6.5584121875027e-05,0.000258311598924764,1.16985964021571
"GMNC","GMNC",3.76644814288035,-2.0988807664329,5.16028052063873,6.56926336046274e-05,0.000258668118515509,1.16818385925617
"WDR77","WDR77",-0.309459691870089,5.82815723634635,-5.15863604204897,6.5925116054361e-05,0.000259512450273136,1.16460289868727
"VAMP2","VAMP2",0.54993799517333,4.78491074146548,5.15816270112533,6.59921888187733e-05,0.000259705367221102,1.1635721245238
"MMP14","MMP14",0.205243500525308,7.63041559801619,5.15763186036839,6.60674923828538e-05,0.000259930561164725,1.16241611254851
"RNF144A","RNF144A",0.33515266483101,6.2263742420465,5.15671705996262,6.61974696581908e-05,0.000260370676827948,1.16042389481906
"DCTN2","DCTN2",0.236147895180429,7.14804924864014,5.15650518888485,6.62276101453515e-05,0.000260417976873515,1.15996247975236
"BCL2A1","BCL2A1",1.59975545464595,-0.257779573151569,5.15587462555471,6.63173962855464e-05,0.000260699723544166,1.15858920949391
"LOC101930085","LOC101930085",0.350146909148047,4.45133418189268,5.15546646697601,6.63755804945679e-05,0.000260857120062851,1.15770028450204
"RABAC1","RABAC1",0.307508092229688,5.57267590677864,5.15401489218846,6.6582930096848e-05,0.00026160049277734,1.15453879677456
"MRPS6","MRPS6",-0.264333807243437,5.57379482798707,-5.15298926847355,6.67298341734455e-05,0.000262106037179632,1.15230490927825
"UNC80","UNC80",-1.59979516391014,-0.346142767138597,-5.152277187123,6.68320232810344e-05,0.000262435718844073,1.15075388825093
"METAP1","METAP1",-0.224076603592947,6.3667933725927,-5.1518534768337,6.68929048731923e-05,0.000262603058562811,1.14983096248038
"GOLPH3","GOLPH3",-0.260429561944641,6.62662981869137,-5.15045877924203,6.70937054740083e-05,0.000263319440320596,1.14679292368914
"SKIL","SKIL",-0.567845447617456,4.6448748439584,-5.14996244524965,6.71653134377827e-05,0.000263528533291911,1.14571173026716
"RPS2","RPS2",0.220084776114163,10.8722339930313,5.14713336035327,6.75749711303676e-05,0.000265063515680809,1.13954856726737
"POMP","POMP",-0.369063830203267,7.57164677832675,-5.14697207980343,6.7598401747712e-05,0.000265083094251257,1.1391971969315
"PIP5K1A","PIP5K1A",-0.212094155231639,7.44923500051869,-5.14655630100653,6.76588438454404e-05,0.000265247760873207,1.13829135934171
"HDGFL3","HDGFL3",-0.232172077366259,5.92648433209146,-5.14635308013052,6.76884063320583e-05,0.000265291311185842,1.137848606276
"B4GAT1","B4GAT1",0.252920813796982,5.77910858788082,5.14531843976181,6.78391201336463e-05,0.0002658095369423,1.13559440242998
"PIK3C2B","PIK3C2B",0.518141657462315,4.45907184895564,5.14470644100587,6.79284301354212e-05,0.000266086951396952,1.13426097839361
"HNRNPK","HNRNPK",-0.25186566968479,9.61227614457324,-5.14317483976544,6.81524666030091e-05,0.000266891816912247,1.13092378307864
"TTLL7","TTLL7",0.548920685842261,3.1888368422413,5.14179847302111,6.83544405514771e-05,0.00026760986856428,1.12792465701383
"IDNK","IDNK",0.682543176903966,1.92624691831644,5.14137741197323,6.84163510356338e-05,0.000267779325480063,1.1270071258342
"SSSCA1","SSSCA1",-0.433246314356098,5.10032979913334,-5.14108274424617,6.84597114475144e-05,0.000267820182658372,1.12636500850216
"RASSF3","RASSF3",-0.569798934433766,4.60372106621234,-5.14105327635933,6.84640491979354e-05,0.000267820182658372,1.12630079393575
"GFM1","GFM1",-0.322439639958022,6.57591906137532,-5.13986897116178,6.86386148583009e-05,0.000268430012840842,1.12371996951968
