"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EIF2D","EIF2D",0.231716209525894,16.1056728788823,3.22642107695133,0.00259033333335216,0.0216373917909843,-1.97466089787472
"TAF6","TAF6",-0.291237782239362,15.9533768693978,-3.22610823405264,0.00259254762017698,0.0216373917909843,-1.97545424933347
"PHB","PHB",0.17838730479048,18.3440353579582,3.22565203929466,0.00259577976946672,0.0216421474317897,-1.97661105587063
"O43824","O43824",0.590353737779985,14.6567377836401,3.22396183463038,0.0026077883193407,0.0216931262466825,-1.98089623608015
"HSPG2","HSPG2",0.220711906178847,14.950875912736,3.22349074103609,0.00261114473844459,0.0216931262466825,-1.9820903774178
"ABHD6","ABHD6",0.214113725164221,15.7217201021644,3.22314327472844,0.00261362297590639,0.0216931262466825,-1.9829710823713
"NAP1L4","NAP1L4",0.45395312692068,17.4480832043774,3.22292850656184,0.00261515588679756,0.0216931262466825,-1.98351541766416
"MRPL27","MRPL27",0.229001726160732,16.3883546918742,3.22284215588301,0.00261577245682669,0.0216931262466825,-1.98373426990982
"ATG4B","ATG4B",-0.394343611658105,16.1963004062965,-3.22254351987335,0.00261790587378466,0.0216931262466825,-1.98449112534594
"RAP2C","RAP2C",0.705884442669859,15.5603764786554,3.22205208524407,0.00262142021926535,0.0217001272529613,-1.98573651935694
"DDOST","DDOST",0.496580789586783,17.5579512149846,3.22041806716724,0.00263313766941218,0.0217749502692285,-1.98987668591061
"ABCB8","ABCB8",0.31039262938015,15.1914052578419,3.21942044280755,0.00264031602929355,0.0218121229696415,-1.99240382298099
"BAZ2B","BAZ2B",-0.363403829814281,14.4417182646657,-3.21855274138476,0.0026465746522493,0.0218416297950605,-1.99460148898898
"LPIN2","LPIN2",-0.163505561851125,16.5550282585899,-3.21571013168266,0.00266717692929482,0.0219893319049063,-2.0017987704967
"TRIM33","TRIM33",0.161529394163995,15.7893506066993,3.21425931078408,0.00267775063452342,0.0220541387112876,-2.00547077079594
"ZBTB2","ZBTB2",-0.586055989218121,13.2827245890487,-3.21236583552307,0.00269161035687108,0.0221458508006123,-2.01026172370027
"MRPL34","MRPL34",0.271671382595628,15.9425424448211,3.21086118901965,0.00270267252524085,0.0222143831725813,-2.01406771615775
"GMEB1","GMEB1",0.216882194655884,15.4359172413919,3.2050258986034,0.00274598347580731,0.0225475754291289,-2.02881856736114
"HOXB4","HOXB4",0.321527870220855,15.3862150896189,3.20316389354655,0.00275994190321888,0.0226219631986568,-2.03352229742405
"PDRG1","PDRG1",0.198946087872333,15.6723260710559,3.20293931493512,0.00276162999183387,0.0226219631986568,-2.03408951585894
"BACE1","BACE1",-0.477408859737094,13.5917737509876,-3.20243972005945,0.00276538881081904,0.0226219631986568,-2.03535126286194
"HNRNPH1","HNRNPH1",0.301438427756594,18.2792687968455,3.20233539127825,0.00276617436578483,0.0226219631986568,-2.03561473541935
"MALT1","MALT1",-0.22141124654885,16.1300000558311,-3.20182960686368,0.00276998572959182,0.0226303658249768,-2.03689197803426
"PXK","PXK",-0.337359049824945,13.7992499205237,-3.20063032323675,0.00277904293155368,0.0226815662556223,-2.03992003981389
"GTF2E1","GTF2E1",0.362820114037468,15.709042865124,3.200015186471,0.00278369945702976,0.0226967832359027,-2.04147294580567
"CDH19","CDH19",-0.389644873996435,15.1162700093902,-3.19702838949599,0.00280641472743454,0.0228590634462078,-2.04901068960531
"PROSER1","PROSER1",-0.381457441378293,16.0038340935497,-3.19157600119443,0.00284833593309056,0.0231773001001934,-2.06276056878235
"NEPRO","NEPRO",0.20318766023043,15.3970750676756,3.19048914432179,0.00285676308237855,0.0232226270966553,-2.06549982818876
"SNX1","SNX1",-0.245179954772851,16.7514202673136,-3.18977753419991,0.00286229349891766,0.0232443395131885,-2.06729304869483
"TRAPPC12","TRAPPC12",-0.249851340639854,15.6508776211063,-3.18603400564106,0.00289155478261083,0.0234585317643148,-2.07672281723747
"DDT","DDT",0.297725406044854,16.3703251137045,3.18216375067623,0.00292210494246189,0.0236358143016305,-2.08646520588764
"ZNF207","ZNF207",0.236103929749923,17.4256237255497,3.18206329602438,0.00292290195216542,0.0236358143016305,-2.08671798565767
"ZBED1","ZBED1",-0.332568735511185,14.5518150387895,-3.18175636390018,0.00292533843731092,0.0236358143016305,-2.0874903084142
